EmployeeID,Vendor,start,end,count
200001354,上海XXXX克咖,2016-10-25,2016-10-26,4
200001342,出租XXXX租车,2016-12-08,2016-12-09,4
200001347,中国XXXX铁路,2016-11-09,2016-11-11,4
200001347,中国XXXX铁路,2016-11-11,2016-11-18,4
200001347,中国XXXX铁路,2016-11-18,2016-11-19,4
152034703,中国XXXX道部,2017-03-26,2017-03-26,4
152034703,广西XXXX公司,2017-03-18,2017-03-25,4
200001777,中国XXXX铁路,2017-04-13,2017-04-13,4
152027083,神州XXXX建）,2017-04-07,2017-04-09,4
152027208,铁路XXXX铁路,2016-10-13,2016-10-15,4
152026968,上海XXXX克咖,2017-04-14,2017-04-19,4
152026968,支付XXXX路总,2017-04-05,2017-04-08,4
152026968,上海XXXX克咖,2017-03-10,2017-03-14,4
152026968,上海XXXX克咖,2017-02-24,2017-03-02,4
152026968,上海XXXX克咖,2017-02-27,2017-03-06,4
200001698,中国XXXX铁路,2016-11-04,2016-11-05,4
152026189,出租XXXX租车,2016-12-04,2016-12-10,4
152026189,铁道XXXX道部,2016-12-04,2016-12-10,4
152025929,上海XXXX公司,2017-04-12,2017-04-17,4
152026968,上海XXXX克咖,2016-11-27,2016-12-04,4
152026968,上海XXXX克咖,2016-11-28,2016-12-05,4
200001787,武汉XXXX公司,2016-12-21,2016-12-28,4
200001788,易宝XXXX50,2017-03-06,2017-03-10,4
200001788,易宝XXXX50,2017-04-07,2017-04-12,4
152034703,易宝XXXX50,2017-02-28,2017-03-06,4
152034703,易宝XXXX50,2017-03-03,2017-03-08,4
152034703,易宝XXXX50,2017-04-10,2017-04-12,4
152034703,柳州XXXX公司,2017-03-25,2017-03-26,4
152026335,沈阳XXXX租车,2016-12-18,2016-12-24,4
152026335,沈阳XXXX租车,2016-10-20,2016-10-27,4
152026335,沈阳XXXX租车,2016-10-22,2016-10-29,4
152026335,沈阳XXXX租车,2016-11-30,2016-12-03,4
200001781,中国XXXX公司,2016-11-11,2016-11-12,4
200001781,滴滴XXXX公司,2016-11-05,2016-11-12,4
200001777,中国XXXX铁路,2016-12-04,2016-12-04,4
152034758,铁道XXXX票务,2016-11-28,2016-12-02,4
152034781,北京XXXX租车,2016-09-08,2016-09-10,4
152034703,滴滴XXXX公司,2017-03-27,2017-03-31,4
152034758,上海XXXX出租,2017-02-25,2017-03-04,4
152034758,铁道XXXX票务,2016-11-21,2016-11-28,4
152026968,上海XXXX克咖,2016-10-27,2016-11-03,4
152026968,上海XXXX克咖,2016-10-31,2016-11-04,4
152026375,中国XXXX铁路,2016-10-20,2016-10-22,4
152026968,上海XXXX克咖,2016-10-07,2016-10-14,4
152026968,上海XXXX克咖,2016-10-13,2016-10-17,4
200001785,厦门XXXX租车,2016-11-19,2016-11-25,4
200001785,厦门XXXX租车,2017-04-15,2017-04-18,4
200001780,中国XXXX铁路,2016-11-18,2016-11-19,4
152024864,出租XXXX租车,2016-10-23,2016-10-23,4
152024812,中国XXXX公司,2016-11-05,2016-11-05,4
152024812,江西XXXX客运,2016-11-04,2016-11-05,4
152024680,沈阳XXXX路局,2016-12-02,2016-12-04,4
152024680,中国XXXX铁路,2017-04-15,2017-04-21,4
152024680,沈阳XXXX路局,2016-11-19,2016-11-20,4
200001804,上海XXXX克咖,2017-02-27,2017-03-06,4
200001804,上海XXXX克咖,2017-01-14,2017-01-17,4
152034925,中国XXXX铁路,2017-02-24,2017-02-25,4
152034925,吉林XXXX租车,2017-02-24,2017-02-25,4
152034925,吉林XXXX租车,2017-03-17,2017-03-19,4
152034791,沈阳XXXX公司,2016-12-01,2016-12-03,4
200001327,中国XXXX铁路,2016-10-15,2016-10-16,4
200001330,郑州XXXX租车,2016-12-10,2016-12-16,4
200001322,龙骧XXXX交通,2017-04-15,2017-04-17,4
200001322,龙骧XXXX集团,2016-12-17,2016-12-18,4
152025446,中国XXXX铁路,2016-12-10,2016-12-17,4
152024864,火车XXXX车票,2016-12-07,2016-12-08,4
152024864,高铁XXXX高铁,2016-10-23,2016-10-23,4
152024864,出租XXXX租车,2016-12-17,2016-12-18,4
200001796,火车XXXX车票,2016-11-13,2016-11-13,4
200001796,高铁XXXX铁票,2016-12-24,2016-12-24,4
152024864,出租XXXX租车,2016-12-08,2016-12-10,4
152034930,广州XXXX发票,2016-11-11,2016-11-11,4
200001787,武汉XXXX公司,2016-12-12,2016-12-12,4
200001785,沈阳XXXX公室,2016-08-25,2016-08-26,4
200001787,武汉XXXX公司,2016-11-04,2016-11-11,4
152025929,上海XXXX公司,2016-10-27,2016-10-30,4
152025929,上海XXXX公司,2016-11-19,2016-11-19,4
152025446,中国XXXX集团,2016-11-09,2016-11-12,4
152025446,支付XXXX路总,2016-12-07,2016-12-08,4
152025446,龙骧XXXX集团,2016-12-09,2016-12-10,4
152035033,东单XXXX39,2017-02-24,2017-03-03,4
152035033,东单XXXX39,2016-11-04,2016-11-10,4
200001880,滴滴XXXX滴滴,2017-02-18,2017-02-19,4
200001867,易宝XXXX50,2016-12-17,2016-12-22,4
200001863,高铁XXXX高铁,2017-04-21,2017-04-23,4
200001867,易宝XXXX50,2016-11-16,2016-11-22,4
152024481,上海XXXX克咖,2017-02-08,2017-02-15,4
152024481,上海XXXX克咖,2017-02-09,2017-02-16,4
200001317,微信XXXX大众,2017-01-11,2017-01-14,4
200001321,中国XXXX铁路,2016-09-24,2016-09-24,4
152035033,东单XXXX39,2017-03-03,2017-03-09,4
152035033,东单XXXX39,2017-03-06,2017-03-13,4
152035033,东单XXXX39,2017-03-07,2017-03-14,4
152035033,东单XXXX39,2017-03-09,2017-03-16,4
152035033,东单XXXX39,2017-03-13,2017-03-20,4
152035033,东单XXXX39,2017-03-14,2017-03-21,4
152024516,郑州XXXX租车,2017-03-17,2017-03-18,4
152024652,广州XXXX公司,2016-10-20,2016-10-22,4
152024652,广州XXXX公司,2016-11-12,2016-11-12,4
152024516,郑州XXXX汽车,2016-10-23,2016-10-30,4
152024481,上海XXXX克咖,2017-03-07,2017-03-14,4
152024481,中国XXXX铁路,2017-04-14,2017-04-15,4
200001321,泰安XXXX中心,2016-12-26,2016-12-26,4
200001321,黄河XXXX运局,2016-09-23,2016-09-24,4
200001804,上海XXXX克咖,2017-02-15,2017-02-20,4
200001804,上海XXXX克咖,2017-02-17,2017-02-23,4
200001804,上海XXXX克咖,2016-12-05,2016-12-12,4
200001804,上海XXXX克咖,2016-12-07,2016-12-14,4
200001804,上海XXXX克咖,2016-12-09,2016-12-15,4
200001808,铁道XXXX道部,2017-04-07,2017-04-08,4
200001804,易宝XXXX50,2016-12-09,2016-12-15,4
200001807,中国XXXX铁路,2017-03-04,2017-03-05,4
152024089,上海XXXX公司,2016-12-16,2016-12-18,4
152023753,中国XXXX铁路,2017-04-21,2017-04-22,4
152023753,中国XXXX高铁,2016-12-02,2016-12-03,4
200001882,出租XXXX公司,2017-05-07,2017-05-07,4
200001906,上海XXXX克咖,2017-02-20,2017-02-27,4
200001880,滴滴XXXX出行,2016-12-24,2016-12-24,4
200001920,微信XXXX:苏,2016-10-26,2016-11-01,4
200001915,易宝XXXX50,2017-01-10,2017-01-15,4
200001300,易宝XXXX50,2016-11-18,2016-11-25,4
152023467,杭州XXXX公司,2016-12-30,2017-01-01,4
152024241,中国XXXX铁路,2016-11-26,2016-11-26,4
152024089,中国XXXX铁路,2016-11-11,2016-11-18,4
152024089,中国XXXX铁路,2017-04-22,2017-04-27,4
152024184,成都XXXX公司,2017-01-24,2017-01-24,4
152024241,中国XXXX铁路,2016-09-23,2016-09-25,4
152024057,支付XXXX扎斯,2017-03-29,2017-03-30,4
200001820,中国XXXX铁路,2016-11-13,2016-11-19,4
200001811,易宝XXXX50,2016-11-24,2016-11-26,4
200001817,滨州XXXX中心,2016-11-18,2016-11-20,4
200001817,滨州XXXX中心,2016-12-09,2016-12-11,4
152035033,中国XXXX公司,2016-09-23,2016-09-26,4
152035033,东单XXXX39,2017-05-03,2017-05-09,4
152035033,东单XXXX39,2017-03-23,2017-03-29,4
152035033,东单XXXX39,2017-04-17,2017-04-20,4
152024481,上海XXXX克咖,2016-11-21,2016-11-28,4
152024481,上海XXXX克咖,2016-11-22,2016-11-29,4
152024241,福州XXXX赁店,2016-12-08,2016-12-08,4
152024320,上海XXXX克咖,2017-03-24,2017-03-31,4
152024320,上海XXXX克咖,2017-03-30,2017-04-06,4
152024241,福州XXXX公司,2016-09-02,2016-09-04,4
152024241,福州XXXX公司,2016-09-23,2016-09-25,4
152024241,福州XXXX公司,2016-10-28,2016-10-29,4
200001959,上海XXXX克咖,2017-03-13,2017-03-17,4
200001959,上海XXXX克咖,2017-03-14,2017-03-21,4
200001959,上海XXXX克咖,2016-12-20,2016-12-23,4
200001959,上海XXXX克咖,2016-12-21,2016-12-28,4
200001935,易宝XXXX50,2016-12-19,2016-12-26,4
200001958,易宝XXXX50,2017-02-21,2017-02-27,4
200001921,烟台XXXX服务,2017-04-22,2017-04-22,4
200001935,易宝XXXX50,2016-12-13,2016-12-19,4
152023287,神州XXXX公司,2016-10-24,2016-10-24,4
152023287,中国XXXX铁路,2017-04-08,2017-04-08,4
152023287,中国XXXX铁路,2017-05-13,2017-05-13,4
200001917,高铁XXXX高铁,2017-02-24,2017-02-26,4
200001920,上海XXXX克咖,2016-11-17,2016-11-23,4
152023287,中国XXXX铁路,2017-03-18,2017-03-18,4
152023287,中国XXXX铁路,2016-11-24,2016-11-28,4
200001300,北京XXXX汽车,2016-12-04,2016-12-04,4
152023562,中国XXXX铁路,2016-11-19,2016-11-25,4
152023562,北京XXXX饮管,2017-04-23,2017-04-25,4
152023750,铁道XXXX票务,2016-12-10,2016-12-17,4
152023287,中国XXXX铁路,2017-02-18,2017-02-25,4
152023277,上海XXXX源汽,2017-04-12,2017-04-12,4
152023277,上海XXXX源汽,2017-05-10,2017-05-10,4
152023467,杭州XXXX公司,2016-10-28,2016-10-29,4
152023467,中国XXXX公司,2016-12-31,2016-12-31,4
200001917,山东XXXX高铁,2017-04-15,2017-04-16,4
200001913,易宝XXXX50,2017-01-03,2017-01-09,4
200001913,易宝XXXX50,2017-02-09,2017-02-16,4
200001913,易宝XXXX50,2017-02-15,2017-02-18,4
200001913,易宝XXXX50,2017-02-16,2017-02-23,4
200001913,天津XXXX租车,2017-04-15,2017-04-17,4
152023753,中国XXXX铁路,2016-12-06,2016-12-10,4
152023753,中国XXXX铁路,2016-12-10,2016-12-17,4
152022485,出租XXXX租车,2016-10-22,2016-10-23,4
152022485,出租XXXX租车,2016-11-25,2016-11-26,4
152022485,火车XXXX车票,2016-10-22,2016-10-23,4
152022393,上海XXXX克咖,2017-03-14,2017-03-20,4
152022393,上海XXXX克咖,2017-04-26,2017-05-02,4
152023226,出租XXXX租车,2016-10-14,2016-10-14,4
200001965,出租XXXX租车,2016-11-21,2016-11-25,4
200001965,出租XXXX租车,2017-04-15,2017-04-18,4
152023277,上海XXXX克咖,2016-11-25,2016-12-02,4
152023205,中国XXXX总局,2016-11-20,2016-11-20,4
152023226,出租XXXX租车,2017-03-25,2017-03-26,4
152023266,神州XXXX公司,2017-02-17,2017-02-19,4
152035033,易宝XXXX50,2016-10-04,2016-10-07,4
152035078,中国XXXX路局,2017-04-14,2017-04-18,4
152035033,北京XXXX公司,2016-12-11,2016-12-11,4
152035033,北京XXXX公司,2016-11-08,2016-11-08,4
152023277,上海XXXX克咖,2017-01-11,2017-01-17,4
152023277,上海XXXX克咖,2016-12-22,2016-12-28,4
152023277,上海XXXX克咖,2016-12-23,2016-12-30,4
152023277,上海XXXX克咖,2016-12-24,2016-12-31,4
152023277,上海XXXX克咖,2016-12-28,2017-01-04,4
152023277,上海XXXX克咖,2016-12-31,2017-01-06,4
152023277,上海XXXX克咖,2017-01-04,2017-01-11,4
152023277,上海XXXX克咖,2016-12-02,2016-12-08,4
200001935,易宝XXXX50,2016-12-15,2016-12-22,4
152023277,上海XXXX克咖,2017-04-25,2017-04-30,4
152023277,上海XXXX源汽,2017-03-18,2017-03-18,4
152023277,上海XXXX克咖,2017-04-05,2017-04-09,4
152023277,上海XXXX克咖,2017-02-18,2017-02-23,4
152023277,上海XXXX克咖,2017-02-19,2017-02-26,4
152023277,上海XXXX克咖,2017-02-21,2017-02-28,4
152023277,上海XXXX克咖,2017-02-23,2017-03-01,4
152022351,北京XXXX公司,2017-04-20,2017-04-27,4
152022351,北京XXXX公司,2017-05-15,2017-05-22,4
152022322,铁总XXXX铁总,2016-11-11,2016-11-12,4
152022351,上海XXXX公司,2017-05-06,2017-05-11,4
152022271,北汽XXXX集团,2016-11-18,2016-11-19,4
152022288,易宝XXXX50,2016-12-09,2016-12-16,4
152022320,中国XXXX铁路,2016-11-12,2016-11-19,4
152022320,中国XXXX铁路,2016-11-13,2016-11-20,4
200001968,中国XXXX路局,2017-04-06,2017-04-07,4
152022393,上海XXXX克咖,2017-03-01,2017-03-08,4
152022393,上海XXXX克咖,2017-03-07,2017-03-14,4
152022393,上海XXXX克咖,2016-11-02,2016-11-09,4
152022393,上海XXXX克咖,2016-11-09,2016-11-15,4
152022393,上海XXXX克咖,2016-11-12,2016-11-17,4
152022393,上海XXXX克咖,2016-11-14,2016-11-21,4
152022351,北京XXXX公司,2017-04-04,2017-04-11,4
152035228,永康XXXX租车,2016-11-04,2016-11-04,4
152035228,神州XXXX专车,2016-11-10,2016-11-12,4
152035078,福州XXXX公司,2016-12-10,2016-12-10,4
152035228,东阳XXXX租车,2016-11-04,2016-11-04,4
152035078,浙江XXXX行业,2016-12-03,2016-12-04,4
200001988,神州XXXX建）,2016-10-28,2016-10-29,4
200001987,高铁XXXX高铁,2016-11-05,2016-11-05,4
200001987,高铁XXXX高铁,2016-12-02,2016-12-03,4
200001965,出租XXXX租车,2016-10-29,2016-10-29,4
200001959,上海XXXX克咖,2017-03-24,2017-03-31,4
200001961,江苏XXXX余菊,2016-11-24,2016-11-25,4
200001962,中国XXXX高铁,2016-10-21,2016-10-22,4
152023087,出租XXXX租车,2016-12-24,2016-12-25,4
152023070,中国XXXX铁路,2016-11-09,2016-11-11,4
152023070,中国XXXX铁路,2016-11-11,2016-11-18,4
152035228,金华XXXX租车,2016-11-04,2016-11-11,4
152022269,中国XXXX铁路,2016-12-17,2016-12-20,4
152022269,江西XXXX客运,2016-12-15,2016-12-16,4
152022269,江西XXXX租车,2016-12-09,2016-12-10,4
152022202,武汉XXXX租车,2016-12-18,2016-12-18,4
152022088,上海XXXX克咖,2016-12-16,2016-12-20,4
152022202,中国XXXX铁路,2016-12-18,2016-12-19,4
152022179,易宝XXXX50,2016-12-29,2017-01-05,4
200002053,支付XXXX路总,2016-11-15,2016-11-18,4
152035645,中国XXXX铁路,2016-11-06,2016-11-12,4
152035585,支付XXXX路总,2017-05-04,2017-05-04,4
152035335,江苏XXXX业务,2016-11-10,2016-11-10,4
152035525,天津XXXX公司,2017-02-17,2017-02-19,4
152035578,陕西XXXX租车,2016-11-20,2016-11-26,4
152035228,高铁XXXX高铁,2016-12-03,2016-12-04,4
200001300,北京XXXX汽车,2016-11-17,2016-11-19,4
200001300,北京XXXX汽车,2016-11-19,2016-11-26,4
200002053,上海XXXX公司,2016-12-14,2016-12-16,4
200002018,滴滴XXXX公司,2017-02-25,2017-02-25,4
200002035,中国XXXX铁路,2017-04-15,2017-04-18,4
200001993,中国XXXX铁路,2017-02-25,2017-02-26,4
152022274,高铁XXXX高铁,2016-12-17,2016-12-18,4
152022274,高铁XXXX高铁,2017-04-15,2017-04-15,4
152022271,北汽XXXX集团,2016-12-09,2016-12-10,4
152035645,上海XXXX公司,2016-11-07,2016-11-12,4
152022320,济南XXXX公司,2016-11-18,2016-11-20,4
152022281,易宝XXXX50,2017-02-14,2017-02-20,4
152022281,上海XXXX克咖,2016-12-08,2016-12-15,4
152022281,上海XXXX克咖,2016-12-06,2016-12-09,4
200001990,易宝XXXX50,2016-12-23,2016-12-29,4
200001990,易宝XXXX50,2016-12-25,2017-01-01,4
200001988,中国XXXX铁路,2016-10-28,2016-10-29,4
200002035,中国XXXX铁路,2017-04-25,2017-04-25,4
152036642,易宝XXXX50,2017-03-21,2017-03-25,4
200002161,出租XXXX租车,2016-12-09,2016-12-09,4
200002148,神州XXXX专车,2016-12-10,2016-12-10,4
200002152,支付XXXX路总,2016-12-15,2016-12-16,4
152021850,中国XXXX铁路,2016-12-02,2016-12-03,4
152021855,神州XXXX建）,2016-12-02,2016-12-05,4
152021773,上海XXXX克咖,2017-02-10,2017-02-16,4
152021848,易宝XXXX50,2017-02-15,2017-02-17,4
152036239,铁道XXXX票务,2016-12-12,2016-12-12,4
152035680,中国XXXX铁路,2016-12-02,2016-12-03,4
152035691,神州XXXX专车,2017-02-23,2017-02-23,4
152035645,中国XXXX铁路,2017-03-30,2017-03-31,4
152035645,浙江XXXX行业,2016-12-02,2016-12-04,4
152035645,中国XXXX铁路,2016-11-17,2016-11-19,4
152035645,中国XXXX铁路,2016-11-19,2016-11-26,4
152035645,中国XXXX铁路,2016-11-25,2016-12-02,4
152022179,北京XXXX息技,2017-03-07,2017-03-13,4
152022125,中国XXXX铁路,2017-04-14,2017-04-15,4
152022136,星巴XXXX限公,2016-11-08,2016-11-14,4
200001300,北京XXXX汽车,2016-10-22,2016-10-29,4
200001300,中国XXXX铁路,2016-10-22,2016-10-22,4
152036216,黑龙XXXX公司,2016-11-09,2016-11-12,4
152036216,黑龙XXXX公司,2016-12-17,2016-12-24,4
152036216,黑龙XXXX公司,2016-12-23,2016-12-28,4
200002053,深圳XXXX公司,2016-09-10,2016-09-11,4
200002053,广州XXXX公司,2016-11-20,2016-11-22,4
152022179,易宝XXXX50,2016-12-18,2016-12-22,4
152022179,易宝XXXX50,2016-12-20,2016-12-27,4
152022179,易宝XXXX50,2016-12-27,2017-01-03,4
152022179,北京XXXX息技,2017-02-25,2017-03-04,4
152022179,北京XXXX息技,2017-03-01,2017-03-07,4
152022179,北京XXXX息技,2017-03-04,2017-03-10,4
152021608,支付XXXX路总,2016-10-22,2016-10-27,4
152021608,滴滴XXXX专车,2017-04-27,2017-04-28,4
200002169,中国XXXX铁路,2016-12-17,2016-12-18,4
200002174,中国XXXX公司,2016-10-21,2016-10-23,4
200002161,易宝XXXX50,2017-01-01,2017-01-08,4
200002162,中国XXXX铁路,2016-11-18,2016-11-20,4
152036725,易宝XXXX50,2017-01-04,2017-01-09,4
152036725,易宝XXXX50,2016-12-28,2017-01-04,4
200001295,中国XXXX铁路,2017-04-15,2017-04-22,4
200001296,支付XXXX路总,2016-11-01,2016-11-04,4
200001295,中国XXXX铁路,2016-10-29,2016-10-30,4
200001295,中国XXXX铁路,2016-11-25,2016-12-02,4
200001295,中国XXXX铁路,2016-12-02,2016-12-03,4
152021608,神州XXXX建）,2016-10-29,2016-10-30,4
152021608,神州XXXX建）,2016-10-30,2016-11-06,4
152021608,神州XXXX建）,2016-10-16,2016-10-16,4
152036340,支付XXXX路总,2016-12-16,2016-12-17,4
152036390,12XXXX06,2016-09-02,2016-09-04,4
152036390,12XXXX06,2016-09-21,2016-09-25,4
200001298,中国XXXX铁路,2016-12-16,2016-12-17,4
200001298,火车XXXX火车,2017-04-21,2017-04-22,4
200001298,中国XXXX铁路,2016-11-18,2016-11-20,4
200001295,中国XXXX铁路,2017-03-09,2017-03-10,4
200001295,中国XXXX铁路,2017-04-14,2017-04-21,4
152021612,捷路XXXX赁有,2016-12-25,2016-12-25,4
152021720,中国XXXX铁路,2016-11-04,2016-11-04,4
152021608,神州XXXX建）,2016-11-19,2016-11-19,4
152021611,中国XXXX道部,2017-03-17,2017-03-18,4
200002148,中国XXXX铁路,2016-11-13,2016-11-19,4
152036629,铁道XXXX票务,2016-11-17,2016-11-19,4
152036629,神州XXXX优车,2016-12-16,2016-12-18,4
152036629,铁道XXXX票务,2016-11-02,2016-11-04,4
200002177,南昌XXXX路局,2016-11-13,2016-11-13,4
200002174,支付XXXX路总,2016-10-10,2016-10-11,4
200002175,中国XXXX铁路,2017-01-07,2017-01-08,4
200002182,中国XXXX铁路,2016-12-11,2016-12-15,4
200002179,宁波XXXX汽车,2016-11-19,2016-11-26,4
200002179,神州XXXX专车,2017-03-18,2017-03-19,4
152021254,出租XXXX租车,2016-11-25,2016-12-02,4
152021254,出租XXXX租车,2016-12-02,2016-12-04,4
152021439,滴滴XXXX出行,2016-11-11,2016-11-13,4
152021441,中国XXXX铁路,2016-11-05,2016-11-06,4
152021436,中国XXXX铁路,2016-11-18,2016-11-19,4
152021439,北京XXXX租车,2016-10-14,2016-10-20,4
200002177,福州XXXX公司,2016-12-01,2016-12-04,4
200002177,福州XXXX公司,2017-03-15,2017-03-18,4
200002177,神州XXXX公司,2016-11-14,2016-11-14,4
200002177,福州XXXX公司,2016-10-21,2016-10-23,4
200001278,北京XXXX公司,2016-12-29,2016-12-30,4
200001272,高铁XXXX高铁,2016-12-23,2016-12-25,4
200001272,柳伟XXXX柳伟,2016-08-19,2016-08-21,4
200001272,神州XXXX公司,2016-12-23,2016-12-23,4
200001267,支付XXXX网购,2016-12-14,2016-12-14,4
152021530,易宝XXXX50,2017-03-16,2017-03-22,4
152021441,中国XXXX高铁,2016-11-06,2016-11-06,4
152021439,北京XXXX租车,2016-12-23,2016-12-24,4
152036725,商宴XXXX宴通,2016-11-01,2016-11-06,4
152036642,易宝XXXX话4,2017-05-09,2017-05-11,4
200001294,太原XXXX公司,2016-11-10,2016-11-12,4
200001293,沈阳XXXX租车,2016-10-27,2016-10-30,4
200001294,太原XXXX公司,2016-10-27,2016-10-29,4
200001282,易宝XXXX50,2016-12-09,2016-12-16,4
200001287,易宝XXXX50,2017-03-17,2017-03-24,4
200001277,上海XXXX服务,2016-12-07,2016-12-12,4
152021251,广州XXXX公司,2016-11-12,2016-11-18,4
152021251,广州XXXX公司,2016-11-18,2016-11-20,4
152021245,铁路XXXX公司,2016-11-25,2016-11-26,4
152021246,支付XXXX路总,2016-09-20,2016-09-20,4
152021246,支付XXXX路总,2016-12-20,2016-12-21,4
152021245,天驰XXXX公司,2016-12-02,2016-12-02,4
152021245,天驰XXXX公司,2016-12-22,2016-12-23,4
200002188,中国XXXX铁路,2016-11-25,2016-11-27,4
152036725,易宝XXXX50,2017-03-21,2017-03-27,4
200001264,北京XXXX汽车,2016-10-16,2016-10-22,4
200001264,北京XXXX汽车,2016-11-12,2016-11-19,4
200001264,北京XXXX汽车,2016-12-03,2016-12-09,4
200001264,北京XXXX公司,2016-11-08,2016-11-14,4
200001264,北京XXXX公司,2016-12-12,2016-12-17,4
200001259,易宝XXXX50,2017-02-28,2017-03-04,4
200001259,易宝XXXX50,2017-03-25,2017-03-31,4
200001266,易宝XXXX50,2016-12-08,2016-12-13,4
152036817,汽车XXXX车票,2016-10-23,2016-10-23,4
152036817,火车XXXX火车,2016-10-22,2016-10-23,4
152036725,易宝XXXX50,2017-04-07,2017-04-13,4
152036817,出租XXXX租车,2016-10-14,2016-10-19,4
152036725,易宝XXXX50,2017-02-24,2017-03-03,4
152036725,易宝XXXX50,2017-02-27,2017-03-04,4
152036725,易宝XXXX50,2017-03-01,2017-03-08,4
152021252,黑龙XXXX租车,2016-10-22,2016-10-23,4
152021252,中国XXXX铁路,2016-11-12,2016-11-12,4
152021252,中国XXXX道路,2016-10-22,2016-10-23,4
152021252,中国XXXX铁路,2016-10-21,2016-10-22,4
152021530,易宝XXXX50,2016-11-15,2016-11-22,4
200001267,支付XXXX路总,2016-12-14,2016-12-14,4
200001272,周旖XXXX旖旎,2016-08-19,2016-08-20,4
200001272,李秀XXXX秀丽,2016-08-19,2016-08-20,4
152021222,中国XXXX路局,2016-10-21,2016-10-22,4
152021222,江西XXXX出租,2016-10-13,2016-10-15,4
152021222,江西XXXX出租,2016-10-14,2016-10-21,4
152021222,中国XXXX总局,2017-04-15,2017-04-16,4
152021222,中国XXXX路局,2016-10-13,2016-10-15,4
200002196,支付XXXX路总,2016-10-18,2016-10-21,4
200002196,星巴XXXX理（,2017-01-06,2017-01-11,4
152021183,福州XXXX租车,2016-12-09,2016-12-10,4
200002188,出租XXXX租车,2016-12-10,2016-12-17,4
200002188,出租XXXX租车,2016-12-16,2016-12-18,4
200002192,出租XXXX租车,2016-11-08,2016-11-12,4
152021245,天驰XXXX公司,2016-10-21,2016-10-27,4
152021245,天驰XXXX公司,2016-11-18,2016-11-25,4
152021222,江西XXXX出租,2016-10-21,2016-10-22,4
152021245,中国XXXX公司,2016-12-02,2016-12-04,4
152021222,中国XXXX路局,2016-10-14,2016-10-21,4
200001259,易宝XXXX50,2017-02-08,2017-02-12,4
200001259,易宝XXXX50,2017-02-22,2017-03-01,4
152036897,长春XXXX餐饮,2016-10-20,2016-10-26,4
152036897,支付XXXX快在,2016-12-09,2016-12-12,4
152036817,火车XXXX车票,2016-10-23,2016-10-23,4
200001259,易宝XXXX50,2016-12-18,2016-12-24,4
200001259,易宝XXXX50,2016-12-20,2016-12-27,4
200001259,易宝XXXX50,2016-12-22,2016-12-29,4
200002188,出租XXXX租车,2016-12-09,2016-12-16,4
200002187,北京XXXX汽车,2017-04-18,2017-04-23,4
200002179,神州XXXX专车,2017-04-21,2017-04-22,4
200001259,易宝XXXX50,2017-03-28,2017-04-02,4
200001259,易宝XXXX50,2017-03-29,2017-04-05,4
200001259,易宝XXXX50,2017-01-03,2017-01-09,4
200001259,易宝XXXX50,2017-01-05,2017-01-11,4
200001259,易宝XXXX50,2017-01-06,2017-01-13,4
200001241,中国XXXX高铁,2017-04-08,2017-04-09,4
200001241,易宝XXXX50,2016-12-29,2017-01-04,4
200001241,易宝XXXX50,2017-01-01,2017-01-08,4
200001241,中国XXXX高铁,2016-11-15,2016-11-18,4
200001223,福州XXXX出租,2016-11-20,2016-11-26,4
200001223,福州XXXX出租,2016-12-09,2016-12-10,4
200001241,上海XXXX克咖,2017-03-31,2017-04-07,4
152037437,神州XXXX公司,2017-04-09,2017-04-15,4
152037437,中国XXXX铁路,2017-04-21,2017-04-22,4
152037437,中国XXXX铁路,2016-12-16,2016-12-17,4
152037437,中国XXXX铁路,2017-04-09,2017-04-15,4
152037437,中国XXXX铁路,2017-04-10,2017-04-17,4
152037186,微信XXXX创旅,2017-03-15,2017-03-18,4
152037186,湖南XXXX租车,2017-03-17,2017-03-19,4
152037066,12XXXX06,2016-10-25,2016-10-25,4
152037134,滴滴XXXX公司,2016-11-16,2016-11-20,4
200002192,出租XXXX租车,2016-12-02,2016-12-09,4
200002192,出租XXXX租车,2016-12-03,2016-12-10,4
200002192,出租XXXX租车,2016-12-09,2016-12-11,4
200002192,出租XXXX租车,2016-11-11,2016-11-18,4
200001259,北京XXXX汽车,2017-02-11,2017-02-12,4
200001258,北京XXXX租车,2017-03-29,2017-03-29,4
200001248,支付XXXX度信,2017-04-18,2017-04-25,4
200001248,支付XXXX路总,2017-02-10,2017-02-10,4
152021181,支付XXXX兴快,2016-12-02,2016-12-02,4
152021181,出租XXXX租车,2017-03-17,2017-03-20,4
152021136,中国XXXX铁路,2016-11-11,2016-11-13,4
152021136,滴滴XXXX公司,2016-10-27,2016-10-29,4
200002192,出租XXXX租车,2017-04-15,2017-04-15,4
200002192,易宝XXXX50,2017-03-28,2017-04-01,4
200002196,中国XXXX铁路,2016-12-09,2016-12-10,4
200002192,出租XXXX租车,2016-11-26,2016-12-03,4
200002205,中国XXXX铁路,2017-04-08,2017-04-08,4
200002204,上海XXXX公司,2016-09-17,2016-09-24,4
200002204,上海XXXX公司,2016-09-24,2016-09-25,4
200002205,中国XXXX铁路,2016-11-24,2016-11-28,4
200002196,湖南XXXX行业,2016-10-21,2016-10-22,4
200002196,湖南XXXX行业,2016-12-09,2016-12-10,4
200002196,湖南XXXX车行,2016-10-27,2016-10-29,4
152021077,易宝XXXX50,2016-12-19,2016-12-26,4
