EmployeeID,Vendor,TxnDate,ExpenseType,Txn_Amt,count
200001691,支付XXXX路总,2016-11-16,HCP Train,304.5,2
200001576,火车XXXX火车,2016-12-10,HCP Train,149.5,2
200001580,caXXXXny,2016-12-06,HCP Car Service,700.0,2
200001580,xiXXXXon,2016-10-20,HCP Car Service,700.0,2
200001582,黑龙XXXX发票,2016-10-27,HCP Taxi,231.0,2
200001568,支付XXXX达天,2016-10-03,HCP Train,369.0,2
200001568,洛阳XXXX公司,2016-12-15,HCP Taxi,60.0,2
200001568,洛阳XXXX公司,2016-12-15,HCP Taxi,100.0,2
200001568,郑州XXXX汽车,2017-03-19,HCP Taxi,183.0,2
200001644,广州XXXX租车,2016-11-05,HCP Taxi,387.0,2
200001582,黑龙XXXX发票,2016-11-25,HCP Taxi,231.0,2
200001582,黑龙XXXX发票,2016-11-26,HCP Taxi,101.0,2
200001589,沈阳XXXX租车,2016-12-17,HCP Taxi,150.0,2
200001639,中国XXXX铁路,2017-03-19,HCP Train,738.5,2
200001576,火车XXXX火车,2016-12-09,HCP Train,79.5,2
200001576,火车XXXX火车,2016-12-09,HCP Train,149.5,2
200001576,火车XXXX火车,2016-12-10,HCP Train,79.5,2
200001671,中国XXXX铁路,2017-04-06,HCP Train,115.5,2
200001671,中国XXXX铁路,2017-04-07,HCP Train,115.5,2
200001671,支付XXXX路总,2016-11-28,HCP Train,221.0,2
200001917,高铁XXXX高铁,2017-02-24,HCP Train,144.5,2
200001920,微信XXXX:苏,2016-10-26,HCP Train,117.0,2
200001920,微信XXXX:苏,2016-11-01,HCP Train,678.0,2
200001920,微信XXXX创旅,2016-12-15,HCP Train,124.5,2
200001920,微信XXXX创旅,2017-05-05,HCP Train,396.0,2
200001671,支付XXXX路总,2016-12-02,HCP Train,115.5,2
200001690,12XXXX06,2016-12-24,HCP Train,99.5,2
200001690,12XXXX06,2017-04-23,HCP Train,254.5,2
200001690,神州XXXX专车,2016-11-08,HCP Car Service,200.0,2
200001690,神州XXXX专车,2016-12-24,HCP Car Service,200.0,2
200001644,江门XXXX租车,2016-11-05,HCP Taxi,406.0,2
200001655,中国XXXX铁路,2016-11-11,HCP Train,117.0,2
200001655,中国XXXX铁路,2016-11-12,HCP Train,73.0,2
152014316,中国XXXX铁路,2016-11-11,HCP Train,405.0,2
152014552,上海XXXX汽车,2016-11-12,HCP Car Service,1500.0,2
152014671,中国XXXX铁路,2017-04-15,HCP Train,92.5,2
152014671,中国XXXX铁路,2017-04-17,HCP Train,147.5,2
152014163,北京XXXX租车,2017-02-26,HCP Taxi,305.0,2
200001697,中国XXXX公司,2016-12-24,HCP Train,312.5,2
200001773,中国XXXX铁路,2016-11-05,HCP Train,824.5,2
200001671,支付XXXX路总,2016-11-29,HCP Train,110.5,2
152012163,铁道XXXX道部,2017-02-17,HCP Train,198.0,2
152011617,微信XXXX巴克,2017-02-23,HCP Meal - Breakfast,20.0,2
152011776,中国XXXX铁路,2016-12-02,HCP Train,226.0,2
152011947,中国XXXX高铁,2017-04-27,HCP Train,383.5,2
152011947,中国XXXX高铁,2017-04-27,HCP Train,388.5,2
152014163,北京XXXX租车,2017-03-29,HCP Taxi,306.0,2
152014163,北京XXXX租车,2017-03-29,HCP Taxi,307.0,2
152014231,铁道XXXX票务,2016-11-13,HCP Train,139.5,2
200001987,高铁XXXX高铁,2016-12-02,HCP Train,104.5,2
200001987,高铁XXXX高铁,2016-12-03,HCP Train,54.5,2
152011477,支付XXXX周文,2017-04-17,HCP Small Talk / Group Meetings,500.0,2
152011176,动车XXXX动车,2016-11-26,HCP Train,169.0,2
152011176,动车XXXX动车,2016-12-09,HCP Train,169.0,2
152011176,的士XXXX的士,2016-11-26,HCP Taxi,100.0,2
152011176,的士XXXX的士,2016-12-09,HCP Taxi,100.0,2
152011204,出租XXXX租车,2017-03-25,HCP Taxi,120.0,2
200001804,上海XXXX克咖,2017-02-17,HCP Meal - Dinner,59.0,2
200001993,中国XXXX铁路,2017-02-24,HCP Train,169.0,2
200001993,中国XXXX铁路,2017-02-26,HCP Train,243.5,2
200001993,深圳XXXX公司,2017-02-25,HCP Taxi,25.0,2
200002018,神州XXXX专车,2017-02-25,HCP Taxi,430.0,2
200002035,中国XXXX铁路,2017-04-18,HCP Train,726.5,2
200001987,高铁XXXX高铁,2016-11-05,HCP Train,185.0,2
200001987,高铁XXXX高铁,2016-12-02,HCP Train,57.0,2
200001915,易宝XXXX50,2017-01-15,HCP Meal - Dinner,145.0,2
200001917,山东XXXX高铁,2017-04-15,HCP Train,144.5,2
200001808,铁道XXXX道部,2016-12-29,HCP Train,933.0,2
200001808,铁道XXXX道部,2017-04-08,HCP Train,229.5,2
200001820,中国XXXX铁路,2016-12-01,HCP Train,238.0,2
200001857,中国XXXX铁路,2016-12-09,HCP Train,279.0,2
200001863,高铁XXXX高铁,2017-04-21,HCP Train,314.0,2
200001796,火车XXXX车票,2016-11-13,HCP Train,443.5,2
200001921,烟台XXXX服务,2017-04-22,HCP Car Service,800.0,2
200001921,烟台XXXX服务,2017-04-22,HCP Car Service,1200.0,2
200001961,中国XXXX铁路,2016-12-24,HCP Train,94.0,2
200001863,高铁XXXX高铁,2017-04-23,HCP Train,504.0,2
200001882,出租XXXX公司,2017-05-07,HCP Taxi,240.0,2
200001882,出租XXXX公司,2017-05-07,HCP Taxi,242.0,2
200001915,易宝XXXX50,2017-01-09,HCP Meal - Dinner,390.0,2
200001915,易宝XXXX50,2017-01-10,HCP Meal - Dinner,369.0,2
200001987,高铁XXXX高铁,2016-11-05,HCP Train,127.0,2
200001962,中国XXXX高铁,2016-10-21,HCP Train,485.5,2
200001963,海口XXXX大酒,2017-02-10,HCP Meal - Dinner,2644.0,2
200001963,海口XXXX川味,2017-03-06,HCP Meal - Dinner,924.0,2
200001965,出租XXXX租车,2016-11-19,HCP Taxi,101.0,2
200001965,出租XXXX租车,2016-11-19,HCP Taxi,104.0,2
200002169,中国XXXX铁路,2016-12-18,HCP Train,129.5,2
200002169,中国XXXX铁路,2017-04-15,HCP Train,264.5,2
200001988,中国XXXX铁路,2016-10-28,HCP Train,154.0,2
200001965,出租XXXX租车,2017-04-15,HCP Taxi,200.0,2
200001968,中国XXXX路局,2017-04-06,HCP Train,102.5,2
200001968,中国XXXX路局,2017-04-07,HCP Train,106.5,2
200001968,中国XXXX铁路,2016-12-03,HCP Train,102.5,2
200001977,上海XXXX租赁,2016-11-07,HCP Car Service,700.0,2
200001987,高铁XXXX高铁,2016-11-04,HCP Train,110.0,2
200001987,高铁XXXX高铁,2016-11-04,HCP Train,185.0,2
152012459,铁道XXXX票务,2016-12-16,HCP Train,104.5,2
152013223,中国XXXX铁路,2017-02-24,HCP Train,65.5,2
152013223,中国XXXX铁路,2017-02-25,HCP Train,65.5,2
152013223,中国XXXX铁路,2017-03-03,HCP Train,202.5,2
152013223,沈阳XXXX路局,2016-10-22,HCP Train,65.5,2
152012272,中国XXXX铁路,2017-03-24,HCP Train,69.5,2
152012272,中国XXXX铁路,2017-03-25,HCP Train,69.5,2
200001988,中国XXXX铁路,2016-10-28,HCP Train,80.0,2
152010990,南昌XXXX公司,2016-11-14,HCP Car Service,400.0,2
152010990,南昌XXXX公司,2016-11-21,HCP Car Service,400.0,2
152010990,易到XXXX公司,2016-12-04,HCP Car Service,500.0,2
152010990,神州XXXX公司,2016-11-25,HCP Car Service,500.0,2
152011176,动车XXXX动车,2016-11-25,HCP Train,62.0,2
152011176,动车XXXX动车,2016-11-25,HCP Train,65.5,2
152011176,动车XXXX动车,2016-11-25,HCP Train,169.0,2
152012459,铁道XXXX票务,2016-12-13,HCP Train,104.5,2
200002196,湖南XXXX行业,2016-12-10,HCP Taxi,200.0,2
200002196,湖南XXXX车行,2016-10-27,HCP Taxi,200.0,2
200002196,湖南XXXX车行,2016-10-29,HCP Taxi,200.0,2
200002204,上海XXXX公司,2016-09-24,HCP Car Service,600.0,2
200002204,上海XXXX公司,2016-09-25,HCP Car Service,600.0,2
200002192,出租XXXX租车,2016-11-18,HCP Taxi,200.0,2
200002192,出租XXXX租车,2016-11-19,HCP Taxi,250.0,2
200002192,出租XXXX租车,2016-11-25,HCP Taxi,200.0,2
200002053,深圳XXXX公司,2016-09-26,HCP Car Service,300.0,2
200002049,昌吉XXXX集团,2016-11-20,HCP Taxi,400.0,2
200002049,神州XXXX建）,2016-11-17,HCP Taxi,500.0,2
200002051,支付XXXX阔电,2017-04-11,Gifts,173.0,2
200002053,广州XXXX公司,2016-11-18,HCP Car Service,300.0,2
200002053,广州XXXX公司,2016-11-20,HCP Car Service,300.0,2
200002196,中国XXXX铁路,2016-12-10,HCP Train,149.5,2
200002196,湖南XXXX行业,2016-12-09,HCP Taxi,200.0,2
200002152,支付XXXX路总,2016-12-16,HCP Train,104.5,2
200002156,支付XXXX路总,2017-01-04,HCP Train,206.5,2
200002162,中国XXXX铁路,2016-11-20,HCP Train,184.0,2
200002053,广州XXXX公司,2016-12-14,HCP Car Service,300.0,2
200002053,支付XXXX路总,2016-11-15,HCP Train,194.0,2
200002053,支付XXXX路总,2016-11-16,HCP Train,194.0,2
200002053,深圳XXXX公司,2016-09-09,HCP Car Service,150.0,2
200002053,深圳XXXX公司,2016-09-11,HCP Car Service,150.0,2
200002174,中国XXXX公司,2016-10-21,HCP Train,198.0,2
200002174,中国XXXX公司,2016-10-23,HCP Train,198.0,2
200002174,支付XXXX路总,2016-10-10,HCP Train,254.5,2
200002174,支付XXXX路总,2016-10-11,HCP Train,254.5,2
200002174,神州XXXX公司,2016-10-24,HCP Car Service,400.0,2
200002174,神州XXXX公司,2016-11-19,HCP Car Service,300.0,2
200002148,江苏XXXX余菊,2016-11-24,HCP Sponsored Registration Fee,1800.0,2
200002152,支付XXXX路总,2016-12-15,HCP Train,104.5,2
152010760,上海XXXX租赁,2017-02-16,HCP Car Service,400.0,2
152010573,中国XXXX铁路,2017-03-19,HCP Train,102.0,2
152010586,兰州XXXX行业,2016-12-10,HCP Taxi,400.0,2
152010666,黑龙XXXX汽车,2016-11-12,HCP Taxi,200.0,2
152010682,支付XXXX路总,2016-10-20,HCP Train,520.5,2
152010682,支付XXXX路总,2016-11-07,HCP Train,219.5,2
152010713,经纬XXXX公司,2016-11-20,HCP Train,70.0,2
152009998,易道XXXX公司,2016-12-09,HCP Car Service,500.0,2
200002263,高铁XXXX高铁,2016-10-22,HCP Train,288.0,2
200002273,铁道XXXX票务,2017-03-15,HCP Train,246.5,2
200002341,中国XXXX铁路,2016-11-11,HCP Train,79.5,2
200002343,出租XXXX租车,2016-09-11,HCP Taxi,123.0,2
200002232,中国XXXX路局,2016-11-23,HCP Train,22.0,2
152010760,上海XXXX租赁,2016-12-17,HCP Car Service,300.0,2
152010760,上海XXXX租赁,2016-12-17,HCP Car Service,350.0,2
152010760,上海XXXX租赁,2017-02-16,HCP Car Service,350.0,2
200002192,出租XXXX租车,2016-11-08,HCP Taxi,300.0,2
200002175,神州XXXX公司,2017-01-12,HCP Car Service,200.0,2
200002177,南昌XXXX路局,2016-11-11,HCP Train,53.5,2
200002177,南昌XXXX路局,2016-11-12,HCP Train,57.0,2
200002177,南昌XXXX路局,2016-11-13,HCP Train,53.5,2
200002179,支付XXXX程西,2016-11-22,HCP Train,237.0,2
200002179,支付XXXX路总,2016-11-02,HCP Train,318.0,2
200002245,中国XXXX铁路,2016-10-22,HCP Train,738.5,2
200002192,出租XXXX租车,2016-12-02,HCP Taxi,200.0,2
200002192,出租XXXX租车,2016-12-11,HCP Taxi,250.0,2
200002192,出租XXXX租车,2017-04-26,HCP Taxi,200.0,2
200002196,中国XXXX铁路,2016-12-09,HCP Train,149.5,2
200002179,神州XXXX专车,2017-04-22,HCP Taxi,46.0,2
200002182,中国XXXX铁路,2016-12-10,HCP Train,391.0,2
200002182,中国XXXX铁路,2016-12-11,HCP Train,391.0,2
200002188,中国XXXX铁路,2016-11-27,HCP Train,176.5,2
200002204,支付XXXX信浩,2016-09-20,HCP Train,117.0,2
200002204,支付XXXX路总,2016-09-19,HCP Train,300.0,2
200002205,中国XXXX铁路,2016-11-24,HCP Train,170.5,2
200002205,石家XXXX车租,2016-12-18,HCP Car Service,300.0,2
200002208,支付XXXX路总,2016-11-13,HCP Train,509.0,2
420746,12XXXX06,2016-11-15,HCP Train,748.5,2
420746,12XXXX06,2016-11-19,HCP Train,748.5,2
85024449,昆明XXXX昆明,2016-10-14,HCP Taxi,120.0,2
200002232,中国XXXX道路,2016-11-19,HCP Car Service,49.0,2
200002240,中国XXXX铁路,2016-08-07,HCP Train,1025.0,2
200002208,支付XXXX路总,2016-11-22,HCP Train,838.0,2
200002210,支付XXXX路总,2016-11-03,HCP Train,430.0,2
200002212,中国XXXX铁路,2016-11-03,HCP Train,38.5,2
200002212,星巴XXXX限公,2017-03-24,HCP Meal - Lunch,35.0,2
200002217,广州XXXX出租,2016-11-11,HCP Taxi,300.0,2
200002217,广州XXXX出租,2016-11-18,HCP Taxi,800.0,2
152011496,杭州XXXX铁站,2016-11-19,HCP Train,84.5,2
152011497,中国XXXX总局,2016-11-13,HCP Train,254.5,2
152011204,北京XXXX公司,2016-11-27,HCP Car Service,900.0,2
152011289,北京XXXX租车,2016-11-27,HCP Taxi,316.0,2
152011289,北京XXXX租车,2016-11-27,HCP Taxi,322.0,2
152011289,北京XXXX租车,2016-11-27,HCP Taxi,327.0,2
200002232,中国XXXX路局,2016-11-23,HCP Train,79.0,2
200002232,中国XXXX道路,2016-11-18,HCP Car Service,49.0,2
152009998,高铁XXXX高铁,2016-11-20,HCP Train,149.5,2
152009998,高铁XXXX高铁,2016-12-17,HCP Train,254.5,2
152010410,支付XXXX路总,2017-02-23,HCP Train,289.0,2
152010410,支付XXXX路总,2017-02-26,HCP Train,279.0,2
152010496,铁道XXXX票务,2016-10-19,HCP Train,100.5,2
152010573,中国XXXX铁路,2017-03-18,HCP Train,102.0,2
152010573,中国XXXX铁路,2017-03-18,HCP Train,117.0,2
152011496,义乌XXXX铁站,2016-11-18,HCP Train,50.0,2
200002343,出租XXXX租车,2016-12-09,HCP Taxi,100.0,2
200002343,铁道XXXX道部,2016-11-25,HCP Train,392.0,2
85382999,中国XXXX铁路,2017-03-24,HCP Symposium and Sponsorship,90.0,2
85382999,中国XXXX铁路,2017-03-25,HCP Symposium and Sponsorship,90.0,2
85382999,侯马XXXX车站,2017-03-25,HCP Symposium and Sponsorship,30.0,2
85382999,稷山XXXX车站,2017-03-24,HCP Symposium and Sponsorship,30.0,2
85285022,中国XXXX铁路,2016-11-30,HCP Train,117.0,2
85298294,神州XXXX公司,2016-12-02,HCP Taxi,258.0,2
200002348,微信XXXX创旅,2017-03-17,HCP Train,560.5,2
200002348,铁路XXXX铁路,2016-10-13,HCP Train,50.5,2
200002348,铁路XXXX铁路,2016-10-13,HCP Train,336.5,2
200002348,铁路XXXX铁路,2016-10-15,HCP Train,64.5,2
200002343,出租XXXX租车,2016-11-06,HCP Taxi,163.0,2
200002343,出租XXXX租车,2016-11-06,HCP Taxi,165.0,2
200002343,出租XXXX租车,2016-11-25,HCP Taxi,102.0,2
200002343,出租XXXX租车,2016-12-03,HCP Taxi,113.0,2
415474,中国XXXX铁路,2016-12-25,HCP Train,65.5,2
415556,中国XXXX铁路,2017-04-16,HCP Train,300.5,2
415589,上海XXXX克咖,2017-03-31,HCP Meal - Lunch,31.0,2
420746,12XXXX06,2016-11-05,HCP Train,184.5,2
200002343,铁道XXXX道部,2016-12-09,HCP Train,78.5,2
200002343,铁道XXXX道部,2016-12-10,HCP Train,208.5,2
200002348,出租XXXX租车,2016-12-16,HCP Taxi,150.0,2
200002348,出租XXXX租车,2016-12-17,HCP Taxi,150.0,2
85153088,兰州XXXX租车,2016-10-27,HCP Taxi,180.0,2
85166672,中国XXXX铁路,2017-04-07,HCP Train,374.0,2
85202084,上海XXXXSS,2017-02-16,HCP Meal - Lunch,117.0,2
85202084,上海XXXX克咖,2017-02-13,HCP Meal - Lunch,119.0,2
85202084,利满XXXX上海,2017-02-06,HCP Meal - Lunch,616.8,2
200002348,铁路XXXX铁路,2016-10-16,HCP Train,369.0,2
415474,中国XXXX铁路,2016-10-14,HCP Train,907.0,2
415474,中国XXXX铁路,2016-11-06,HCP Train,409.0,2
85392737,铁道XXXX道部,2016-12-24,HCP Train,92.0,2
152009005,出租XXXX租车,2016-12-28,HCP Taxi,182.0,2
152009011,杭州XXXX公司,2016-11-26,HCP Car Service,200.0,2
152008348,大同XXXX公司,2016-12-23,HCP Taxi,100.0,2
152008348,支付XXXX路总,2016-12-20,HCP Train,141.5,2
152008366,中国XXXX铁路,2017-05-05,HCP Train,29.5,2
152008366,中国XXXX铁路,2017-05-05,HCP Train,824.5,2
152008366,中国XXXX铁路,2017-05-07,HCP Train,29.5,2
85253751,福建XXXX服务,2016-11-18,HCP Car Service,400.0,2
85253751,福建XXXX服务,2016-11-26,HCP Car Service,350.0,2
85253751,福建XXXX服务,2016-11-27,HCP Car Service,800.0,2
85401839,黑龙XXXX公司,2016-10-21,HCP Taxi,151.0,2
85401839,黑龙XXXX公司,2016-10-22,HCP Taxi,301.0,2
85405177,济南XXXX餐饮,2016-10-26,HCP Meal - Dinner,167.0,2
85392737,铁道XXXX道部,2016-12-23,HCP Train,78.5,2
85392737,铁道XXXX道部,2016-12-23,HCP Train,92.0,2
85280042,中国XXXX铁路,2016-11-05,HCP Train,842.5,2
85280042,杭州XXXX公司,2016-12-21,HCP Car Service,700.0,2
85285022,中国XXXX铁路,2016-10-20,HCP Train,117.0,2
85285022,中国XXXX铁路,2016-10-20,HCP Train,237.0,2
85285022,中国XXXX铁路,2016-11-29,HCP Train,117.0,2
85202084,支付XXXX快在,2017-02-13,Meeting-Related Expense,264.0,2
85219602,上海XXXX啡店,2016-10-21,HCP Meal - Lunch,320.0,2
85219602,苏州XXXX餐饮,2016-11-10,HCP Meal - Lunch,351.0,2
85314092,高铁XXXX高铁,2017-04-01,HCP Train,237.0,2
85340317,中国XXXX铁路,2016-12-06,HCP Train,99.5,2
85340317,中国XXXX铁路,2016-12-06,HCP Train,199.0,2
85340317,中国XXXX铁路,2016-12-07,HCP Train,99.5,2
85375221,上海XXXX公司,2016-11-18,HCP Car Service,700.0,2
85380853,西安XXXX公司,2016-11-09,HCP Meal - Dinner,3188.0,2
85253751,铁道XXXX票务,2016-11-22,HCP Train,54.5,2
85274253,铁道XXXX票务,2016-12-07,HCP Train,646.0,2
85392737,铁道XXXX道部,2016-12-23,HCP Train,65.5,2
85384266,出租XXXX租车,2016-12-10,HCP Taxi,121.0,2
85387539,济南XXXX公司,2017-03-18,HCP Car Service,100.0,2
85387539,济南XXXX公司,2017-03-19,HCP Car Service,100.0,2
85390503,中国XXXX铁路,2016-11-12,HCP Train,75.0,2
85390503,支付XXXX路总,2016-11-29,HCP Train,150.0,2
85390503,支付XXXX路总,2016-11-29,HCP Train,178.0,2
85425631,铁道XXXX票务,2016-11-22,HCP Train,59.5,2
85392737,锦州XXXX公司,2016-10-22,HCP Taxi,50.0,2
85398165,12XXXX06,2016-12-10,HCP Train,311.0,2
85398165,黑龙XXXX租车,2016-12-10,HCP Taxi,100.0,2
85390503,支付XXXX路总,2016-12-09,HCP Train,96.5,2
85392737,出租XXXX公司,2016-10-13,HCP Taxi,40.0,2
85392737,出租XXXX公司,2016-12-24,HCP Taxi,84.0,2
85392737,铁道XXXX道部,2016-10-22,HCP Train,184.0,2
85392737,铁道XXXX道部,2016-12-18,HCP Train,65.5,2
152010797,铁路XXXX公司,2016-09-24,HCP Train,164.5,2
152010797,铁路XXXX公司,2016-09-25,HCP Train,748.5,2
152010873,网易XXXX公司,2016-12-06,Gifts,349.0,2
152010873,网易XXXX公司,2017-03-09,Gifts,349.0,2
152010713,辽宁XXXX汽车,2017-04-15,HCP Car Service,91.0,2
152010713,辽宁XXXX汽车,2017-04-18,HCP Car Service,90.5,2
152010760,上海XXXX公司,2016-11-26,HCP Car Service,300.0,2
85392737,锦州XXXX公司,2016-10-21,HCP Taxi,50.0,2
152008366,中国XXXX铁路,2017-05-07,HCP Train,824.5,2
152008057,神州XXXX优车,2016-11-18,HCP Taxi,200.0,2
152008057,神州XXXX优车,2016-11-20,HCP Taxi,200.0,2
152008057,神州XXXX优车,2016-12-03,HCP Taxi,200.0,2
152010760,上海XXXX租赁,2017-03-26,HCP Car Service,400.0,2
152010774,哈尔XXXX租车,2016-12-15,HCP Taxi,210.0,2
152010774,哈尔XXXX租车,2016-12-17,HCP Taxi,210.0,2
152010797,沃达XXXX公司,2016-10-24,HCP Car Service,400.0,2
85436836,南昌XXXX公司,2016-11-17,HCP Car Service,600.0,2
85436836,广州XXXX公司,2016-11-18,HCP Taxi,350.0,2
85437443,铁道XXXX票务,2016-12-05,HCP Train,384.0,2
85437443,铁道XXXX票务,2017-03-19,HCP Train,205.0,2
85433369,铁道XXXX道部,2016-12-03,HCP Train,175.0,2
85433369,铁道XXXX道部,2016-12-04,HCP Train,175.0,2
85434143,中国XXXX铁路,2016-11-05,HCP Train,256.5,2
85434750,高铁XXXX高铁,2016-12-02,HCP Train,264.5,2
85419292,中国XXXX铁路,2017-04-17,HCP Train,405.0,2
85411760,酒便XXXX便利,2016-12-30,HCP Meal - Dinner,258.0,2
85415042,兰州XXXX公司,2016-12-02,HCP Taxi,205.0,2
85415379,铁道XXXX道部,2016-11-18,HCP Train,79.5,2
85415379,铁道XXXX道部,2016-11-19,HCP Train,79.5,2
85417182,泰山XXXX索道,2017-02-23,Meeting-Related Expense,800.0,2
85435947,天津XXXX资有,2016-11-03,HCP Meal - Dinner,2094.0,2
85435947,易宝XXXX50,2016-11-26,HCP Meal - Lunch,1706.0,2
85425628,中国XXXX铁路,2016-11-27,HCP Symposium and Sponsorship,495.0,2
85425631,安阳XXXX公司,2016-11-25,HCP Taxi,50.0,2
85418899,微信XXXX携程,2016-12-13,HCP Train,104.5,2
85418899,微信XXXX携程,2016-12-13,HCP Train,164.5,2
85418899,微信XXXX携程,2016-12-20,HCP Train,463.5,2
85418963,中国XXXX铁路,2017-02-24,HCP Train,98.0,2
85418963,支付XXXX信浩,2017-02-26,HCP Train,98.0,2
85419041,铁道XXXX票务,2016-11-21,HCP Train,990.0,2
85425631,铁道XXXX票务,2016-11-22,HCP Train,129.5,2
85426150,上海XXXX租赁,2016-12-07,HCP Car Service,700.0,2
85426158,火车XXXX车站,2016-11-24,HCP Train,203.0,2
85426158,火车XXXX车站,2016-11-26,HCP Train,57.5,2
85426158,火车XXXX车站,2017-03-03,HCP Train,485.5,2
85420659,铁路XXXX铁路,2016-10-16,HCP Train,548.5,2
85424139,铁道XXXX票务,2016-11-07,HCP Train,827.5,2
85425538,支付XXXX路总,2016-11-07,HCP Train,180.0,2
85450817,大连XXXX高铁,2016-12-02,HCP Train,175.5,2
85450945,高铁XXXX高铁,2016-12-16,HCP Train,123.5,2
85450945,高铁XXXX高铁,2016-12-17,HCP Train,49.5,2
85450945,高铁XXXX高铁,2016-12-17,HCP Train,68.0,2
85455314,中国XXXX铁路,2016-12-23,HCP Train,110.5,2
85452928,中国XXXX铁路,2017-03-12,HCP Train,107.0,2
85452928,中国XXXX铁路,2017-04-07,HCP Train,748.5,2
85452928,公共XXXX交通,2016-10-12,HCP Car Service,150.0,2
85431206,去哪XXXX儿网,2016-11-07,HCP Train,351.0,2
85452329,中国XXXX铁路,2016-12-30,HCP Train,395.0,2
85452329,中国XXXX铁路,2016-12-31,HCP Train,176.5,2
85452745,铁道XXXX道部,2016-11-24,HCP Train,29.0,2
85452745,铁道XXXX道部,2016-11-24,HCP Train,308.5,2
85452745,铁道XXXX道部,2016-11-27,HCP Train,29.0,2
85452745,铁道XXXX道部,2016-11-27,HCP Train,308.5,2
85452745,铁道XXXX道部,2017-03-03,HCP Train,714.5,2
85433369,铁道XXXX道部,2016-11-13,HCP Train,32.5,2
85426158,火车XXXX车站,2017-03-03,HCP Train,550.0,2
85426158,火车XXXX车站,2017-03-05,HCP Train,485.5,2
85426158,火车XXXX车站,2017-03-05,HCP Train,550.0,2
85427635,中国XXXX铁路,2016-11-12,HCP Train,344.0,2
85427635,中国XXXX铁路,2016-11-13,HCP Train,549.0,2
85428276,中国XXXX铁路,2017-04-08,HCP Train,489.0,2
85431206,上海XXXX家家,2016-11-27,HCP Car Service,1000.0,2
85434750,高铁XXXX高铁,2016-12-03,HCP Train,264.5,2
85435498,哈尔XXXX公司,2016-09-10,HCP Taxi,300.0,2
85435947,北京XXXX饮有,2016-12-03,HCP Meal - Dinner,1524.0,2
85431206,去哪XXXX儿网,2016-11-28,HCP Train,234.0,2
85431206,济阳XXXX街坊,2017-04-21,HCP Car Service,1000.0,2
85431531,火车XXXX车站,2016-11-05,HCP Train,21.5,2
85433369,浙江XXXX租车,2016-11-12,HCP Taxi,12.0,2
85433369,浙江XXXX行业,2016-12-16,HCP Taxi,11.0,2
152007312,神州XXXX信息,2017-04-28,HCP Taxi,170.0,2
152007312,铁道XXXX票务,2017-04-12,HCP Train,403.5,2
152007353,支付XXXX路总,2016-10-09,HCP Train,933.0,2
152007564,中国XXXX铁路,2016-11-11,HCP Train,198.0,2
92014048,铁道XXXX票务,2017-04-13,HCP Train,117.0,2
152007564,中国XXXX铁路,2017-03-03,HCP Train,219.5,2
152007564,中国XXXX铁路,2017-03-04,HCP Train,229.5,2
126002568,StXXXXks,2016-08-24,Snack,19.0,2
152007601,哈尔XXXX路局,2016-11-23,HCP Train,197.0,2
105004319,天津XXXX发票,2016-11-09,HCP Car Service,150.0,2
152007963,铁道XXXX票务,2016-11-17,HCP Train,344.0,2
152007963,铁道XXXX票务,2017-03-27,HCP Train,556.5,2
105004319,天津XXXX发票,2016-11-08,HCP Car Service,150.0,2
152008046,呷哺XXXX呷哺,2017-02-16,HCP Meal - Dinner,130.0,2
152008046,和庆XXXX庆斋,2016-11-18,HCP Meal - Dinner,700.0,2
152008046,极牛XXXX烧肉,2017-02-09,HCP Meal - Lunch,437.0,2
152007187,荆州XXXX车站,2016-12-15,HCP Train,71.5,2
89412535,中国XXXX铁路,2017-03-04,HCP Train,237.0,2
92008601,打车XXXX费用,2016-12-24,HCP Taxi,30.0,2
92011778,中国XXXX铁路,2016-11-11,HCP Train,219.5,2
152008046,高铁XXXX高铁,2016-10-16,HCP Train,472.0,2
152008046,高铁XXXX高铁,2016-10-18,HCP Train,463.5,2
105004319,天津XXXX发票,2016-11-24,HCP Car Service,150.0,2
152008048,支付XXXX路总,2016-11-09,HCP Train,129.5,2
85444759,杭州XXXX行业,2016-12-03,HCP Taxi,58.0,2
85446679,城关XXXX妙锦,2016-12-02,HCP Meal - Dinner,111.5,2
85446853,火车XXXX火车,2016-11-13,HCP Train,159.5,2
85448565,支付XXXX路总,2016-11-03,HCP Train,279.5,2
92013410,中国XXXX铁路,2017-04-15,HCP Train,443.5,2
92013788,中国XXXX公司,2016-09-10,HCP Train,192.5,2
92013788,中国XXXX公司,2016-10-26,HCP Train,336.5,2
92013788,中国XXXX公司,2016-10-28,HCP Train,336.5,2
85458664,铁道XXXX票务,2016-10-28,HCP Train,354.0,2
85459730,上海XXXX公司,2016-12-11,HCP Car Service,250.0,2
85459730,中国XXXX道部,2017-03-24,HCP Train,75.0,2
85459959,微信XXXX创旅,2017-04-06,HCP Train,229.5,2
85460110,中国XXXX铁路,2016-11-27,HCP Train,97.5,2
85462219,SpXXXXee,2017-03-21,Snack,9.1,2
152008057,中国XXXX铁路,2016-10-22,HCP Train,-206.5,2
152008046,美国XXXX大王,2016-11-25,HCP Meal - Dinner,84.0,2
85999122,柳州XXXX公司,2016-11-26,HCP Taxi,80.0,2
85999122,柳州XXXX公司,2016-11-26,HCP Taxi,90.0,2
